# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
294.42, 0.0319214, -0.0547809, 0.177968, 0.280188, -0.212527, -0.284931, -0.335489, -0.25137, -0.723315, -0.338315, -0.639695, -0.499847, -1.02031, -0.710865, -0.529278, -0.73624, -0.796768, -0.862916, -0.584184, -0.833242, -0.639086, -0.816818, -1.1191, -1.19478, -1.63254, -1.54312, -1.65591, -1.71092, -1.7791, -1.75599, -1.41491
294.44, 0.0319214, -0.0875215, 0.0479314, 0.0963811, 0.377667, -0.160796, -0.0355317, -0.379043, -0.412985, -0.00116535, -0.449723, -0.721655, -0.659446, -0.353173, -0.199875, -0.663321, -0.602999, -0.719333, -0.602625, -0.664091, -0.491557, -0.443599, -0.738947, -0.565534, -1.02677, -1.36425, -1.51703, -1.47007, -1.45501, -1.51972, -1.44022
294.46, 0.0319519, 0.140946, -0.321692, -0.18679, 0.179817, 0.833592, 0.0884094, -0.218819, 0.14668, -0.487185, -0.771495, -0.256415, -0.657526, -0.680186, -0.561498, -0.529433, -0.485211, -0.66382, -1.18142, -1.26766, -1.04509, -0.465897, -0.874697, -0.823764, -0.944073, -1.42078, -1.50001, -1.81662, -1.2647, -1.48717, -1.61409
294.48, 0.0319214, 0.6873, 0.135969, 0.0467002, 0.0146698, 0.251102, 0.127769, 0.220734, -0.2912, -0.327715, -0.901384, -0.489909, -0.994286, -1.16547, -0.979179, -0.63551, -0.806602, -0.762373, -0.948331, -1.57653, -1.5122, -0.803011, -0.455732, -0.675367, -1.01089, -1.52341, -1.86033, -1.38488, -1.73188, -1.642, -1.70132
294.5, 0.0319519, -0.481256, 0.420514, 0.120318, -0.144238, -0.437645, -0.122205, -0.280398, -0.581836, -0.77449, -0.600305, -0.616, -0.783136, -1.10927, -0.378919, -0.529297, -1.02119, -1.14167, -1.00759, -1.34886, -0.712644, -0.879583, -0.68573, -0.497646, -1.18289, -1.66285, -1.56352, -1.45958, -1.63946, -1.66707, -1.67509
294.52, 0.0319519, -1.07922, -0.281436, 0.00974776, -0.185759, -0.333931, -0.391675, -0.675503, -0.4428, -0.494384, -0.493333, -0.67359, -0.751231, -0.605237, -0.371934, -0.315614, -0.131028, -0.662379, -1.30793, -0.9826, -0.751368, -0.813115, -0.732909, -0.943006, -1.05147, -1.60847, -1.39902, -1.35288, -1.34873, -1.71705, -1.55277
294.54, 0.0319214, -0.654766, -0.660318, -0.637911, -0.391649, 0.177438, -0.297152, -0.857721, -0.317122, -0.513988, 0.00151091, -0.41523, -0.596315, -0.237229, -0.518903, -0.971433, -0.741677, -0.868988, -0.784381, -1.10041, -1.17242, -0.954823, -1.04896, -0.94929, -1.04338, -1.43418, -1.81092, -1.82605, -1.78163, -1.76451, -1.64899
294.56, 0.0319519, -1.14707, -0.307638, -0.374853, -1.28762, -0.352203, -0.645316, -0.30892, -0.329043, -0.24533, -0.528739, -0.705354, -1.04163, -0.892001, -0.797219, -0.986416, -0.327369, -0.932016, -1.07989, -1.10418, -1.28099, -0.952954, -0.857596, -1.08204, -1.46596, -1.59487, -2.00786, -1.77582, -1.83165, -1.87618, -1.38185
294.58, 0.0319519, 0.0369892, -0.184372, -0.602341, 0.389012, 0.117645, -0.863895, -1.45856, -0.502809, -0.679103, -0.412225, -0.340829, -0.812759, -0.607804, -0.325309, -0.507408, -1.17899, -0.882007, -0.854326, -0.89167, -0.605125, -0.789363, -0.761205, -0.829792, -1.30892, -1.59652, -1.70837, -1.86685, -1.82282, -1.68226, -1.19633
294.6, 0.0319214, -0.334455, -0.480419, -0.487211, -0.134692, 0.431744, 0.163427, -0.0838236, -0.40805, -0.342347, -0.803247, -0.628977, -0.941785, -0.501877, -0.85541, -0.457003, -1.06674, -1.43608, -1.30998, -1.09696, -0.802561, -1.16623, -1.10138, -1.43266, -1.65319, -1.92006, -1.98265, -1.89177, -2.03973, -1.98144, -1.45521
294.62, 0.0319519, -1.1335, -0.445635, -0.621208, 0.39248, -0.0839652, -0.123099, -0.523879, -0.942765, -0.375182, -0.371446, -1.82326, -1.02806, -0.741294, -0.491134, -0.723641, -1.19375, -1.06428, -1.17306, -1.17208, -1.21386, -1.07308, -1.02717, -1.11446, -1.45257, -1.4784, -1.87006, -1.7966, -2.04207, -2.06224, -1.77437
294.64, 0.0319214, -0.0933029, 0.16271, 0.267068, -0.225995, 0.523276, -0.542144, -0.833514, 0.0772586, -0.00678115, -0.540407, -0.48916, -0.841566, -0.431082, -0.168624, -0.195068, -0.665759, -0.845281, -0.988808, -0.903955, -0.946074, -1.1972, -1.04222, -0.852599, -1.59192, -1.62102, -1.6321, -1.70574, -1.72241, -1.90593, -1.32931
294.66, 0.0319214, -0.891515, 0.0861468, -0.165182, 0.146912, 0.521798, -0.676735, -0.429508, 0.0992872, 0.174491, 0.0162354, -0.311258, -0.807258, 0.45868, 0.387268, 0.644657, 0.269704, -0.485164, -0.489042, -0.706145, -0.221111, -0.643832, -0.699663, -0.813556, -0.799095, -1.41855, -1.77372, -1.45152, -1.13745, -1.51897, -1.26741
294.68, 0.0319519, -0.144362, 0.170151, -0.870973, -0.276355, -0.47449, -0.665604, -0.795707, -0.688205, -0.772506, -0.858339, -0.435723, -0.575005, 0.198204, 0.113137, -0.294603, -0.274563, -0.147011, -0.424123, -0.738855, -0.436453, -0.956332, -0.928174, -0.889749, -1.08, -1.7739, -1.8404, -1.54968, -1.50215, -1.74926, -1.6353
294.7, 0.0319214, 0.68882, 0.558627, 0.171185, 0.461314, 0.378106, -0.261245, -0.219929, -0.47938, -0.174958, -0.293465, -0.116843, -0.306794, -0.342084, -0.163672, -0.14874, -0.483015, -0.629682, -0.775119, -0.632558, -0.72449, -0.623261, -1.03974, -1.04796, -1.23478, -1.61853, -1.65777, -1.38835, -1.76031, -1.88309, -1.83832
294.72, 0.0319214, -0.359294, -0.18035, -0.164947, 0.274402, -0.00291348, -0.473836, -0.764184, -0.0751439, 0.207606, -0.266584, -0.860599, -0.0350195, -0.174202, 0.15545, -0.0783734, -0.530588, -0.505263, -0.84361, -0.76608, -0.301968, -0.622585, -0.5811, -0.625557, -1.0573, -1.39433, -1.89371, -1.78965, -1.72414, -1.62336, -1.46735
294.74, 0.0319519, 0.373153, 0.378747, 0.455967, -0.491257, 0.0571788, -0.23243, -1.12337, -0.494647, -0.485601, -0.489626, -0.172774, -0.267688, -0.426882, -0.405804, -0.215325, -0.438215, -0.572269, -0.991128, -1.03593, -1.09122, -0.883137, -0.789258, -0.68588, -0.963885, -1.26875, -1.40876, -1.37488, -1.60565, -1.64219, -1.69457
294.76, 0.0319214, 0.266661, 1.11486, 1.21939, 0.561163, 0.319675, -0.510183, -0.156115, -0.599857, -0.698206, 0.294438, -0.524541, -0.964403, -0.39158, -0.204163, -0.00898854, 0.123999, 0.00313565, -0.400835, -0.56297, -0.9584, -0.587968, -0.165788, -0.51823, -1.27299, -1.36009, -1.35303, -1.77051, -1.49493, -1.63191, -1.51815
294.78, 0.0319519, -0.475728, 0.218749, 0.328678, 0.250171, -0.0490628, -0.289973, 0.0359646, -0.988452, -0.743287, -0.324708, -0.122893, -0.326355, -0.532839, -0.461798, -0.58979, -0.511345, -0.823742, -0.999255, -0.728547, -0.944792, -1.08152, -0.658994, -0.761465, -1.20886, -1.5237, -1.74981, -1.92664, -1.72434, -1.68003, -1.45296
294.8, 0.0319519, 0.294079, -0.140511, -0.0992082, -0.579973, 0.453795, 0.323992, -0.00411947, -0.253022, -0.249488, -0.785038, -1.10117, -1.12431, -0.65011, -0.312776, 0.0303506, 0.183347, -0.413483, -0.624166, -0.743097, -0.726149, -0.63381, -0.810327, -0.75007, -1.16343, -1.47537, -1.75304, -1.54764, -1.51356, -1.67438, -1.71714
294.82, 0.0319214, 0.0295462, 0.650751, 0.245446, 0.433851, 0.303701, -0.0850935, -0.40709, -0.321814, -0.433436, -0.604488, -0.853417, -0.769964, -0.639401, -0.587867, -0.142504, 0.245326, -0.411844, -0.690372, -0.82565, -0.720769, -0.799823, -0.657355, -0.940129, -1.18368, -1.39568, -1.63053, -1.62728, -1.49988, -1.74392, -1.59595
294.84, 0.0319519, -0.0221997, 0.557452, 0.226792, -0.0983552, -0.371685, -0.400728, -0.315173, -0.397676, -0.0473952, -0.0404621, -0.708107, -1.02897, -0.903533, -0.252932, -0.203468, -0.19446, -0.592801, -0.721337, -0.981331, -0.666802, -0.97813, -0.900785, -1.01231, -1.20735, -1.43611, -1.84676, -1.44721, -1.55569, -2.07566, -1.46818
294.86, 0.0319519, -0.567692, 0.252695, 0.513258, 0.412557, 0.312841, -0.229095, -0.226709, 0.299488, 0.0608681, -0.103859, -0.721641, -0.37075, -0.560714, -0.0427661, -0.255839, -0.269786, -0.180808, -0.264055, -0.600938, -0.81904, -0.772699, -0.468756, -0.161647, -0.766785, -1.76109, -1.83136, -0.974535, -1.09576, -0.82513, -0.849425
294.88, 0.0319214, -0.00681488, 0.491481, 0.90294, 0.0905138, 0.0846831, 0.286441, -0.27906, 0.205353, 0.374024, 0.260331, 0.0126497, 0.131947, 0.1497, 0.0507855, 0.315222, 0.215216, 0.54407, 0.401799, -0.514278, -0.390735, -0.0273642, 0.268091, 0.280349, -0.00775073, -0.646189, -0.589009, -0.156834, -0.433253, -0.355715, -0.475174
294.9, 0.0319519, 0.56624, -0.187546, 0.113382, -0.128784, -0.26631, -0.61289, -0.200113, -0.403697, -0.35132, -0.766237, 0.140469, 0.382301, 0.00898662, -0.414611, -0.656305, -0.846971, -0.557485, -0.375286, -0.730788, -0.598876, -0.701414, -0.70758, -0.389849, -0.835956, -0.939196, -1.34745, -1.3087, -1.41715, -1.24167, -1.18633
294.92, 0.0319214, -0.195501, -0.402501, 0.163767, 0.187668, 0.32098, 0.274818, -0.813896, -0.188681, -0.575117, -0.84678, -0.943769, -0.920901, -1.0273, -0.220993, -0.14147, -0.139204, -0.221973, -0.677084, -0.973349, -0.616565, -0.840507, -0.866195, -0.65324, -0.88839, -1.38429, -1.27002, -1.17978, -1.23187, -1.50618, -1.08451
294.94, 0.0319214, -0.202669, -0.372378, -0.00895859, -0.492696, 0.506579, 0.247616, -0.214943, -0.213556, -0.724304, -0.526745, -0.527464, -0.653275, -0.697516, -0.254422, 0.0263454, 0.2453, -0.0797574, -0.427893, -0.649393, -0.681582, -0.608313, -0.291669, -0.209128, -0.452636, -0.993581, -1.07252, -1.05602, -0.88647, -1.1179, -0.884753
294.96, 0.0319519, -0.107618, 0.16469, -0.133019, -0.316649, -0.0693483, 0.0829766, -0.749271, -0.551353, -0.651818, -0.984212, -1.18143, -0.36843, -0.36494, -0.0931996, -0.658448, -0.6961, -0.606488, -0.959002, -1.14807, -1.08058, -0.81432, -0.700108, -0.905635, -0.885966, -1.21259, -1.51255, -1.58251, -1.73092, -1.29853, -1.23306
294.98, 0.0319214, -0.512768, 0.308099, 0.820964, 0.513874, -0.0558516, -0.148348, 0.240235, 0.16466, 0.585724, 0.177717, 0.00688727, 0.121128, -0.00191401, -0.0943274, -0.0876504, -0.202758, -0.447653, -0.147931, -0.312054, -0.984392, -0.200521, -0.148768, -0.212378, -0.216445, -0.81178, -0.764811, -0.776447, -0.262868, -0.368026, 0.214633
295, 0.0319519, -0.472202, -0.291631, 0.79305, 0.722029, 0.370075, -0.243344, -0.157931, -0.560927, 0.0414419, -0.408829, -0.791633, -7.49855e-05, -0.129943, -0.101987, -0.689546, -0.509768, -0.314335, -0.618846, -0.587232, -0.346844, -0.463806, -0.322098, -0.347152, -0.424661, -0.914515, -1.36625, -1.27467, -0.839602, -1.1118, -1.05977
295.02, 0.0319519, -0.431425, 0.250309, 0.256889, 0.26556, 0.0948506, -0.427111, -0.328614, -0.773282, -0.237607, -0.537187, -0.465074, -0.123288, -0.0946079, -0.524068, -0.520489, -0.197143, -0.447724, -0.445958, -0.646172, -1.12115, -0.822898, -0.562893, -0.517569, -0.803358, -1.22545, -1.55793, -1.46422, -1.35242, -1.65505, -1.33072
295.04, 0.0319214, -0.582387, 0.172307, 0.537688, 0.270318, -0.043151, 0.139238, -0.067392, -0.19089, 0.416579, -0.689608, -0.545079, -0.36785, -0.210452, 0.198678, -0.439031, -0.422371, -0.0624596, -0.188299, -0.491904, -0.528746, -0.461971, -0.945878, -0.896681, -0.762156, -0.991892, -0.957825, -0.585672, -0.938596, -0.774988, -0.819997
295.06, 0.0319519, 0.0229584, 0.820827, 0.676014, 0.231405, 0.205164, -0.304803, -0.444283, 0.00167147, -0.433869, -0.490876, -0.212602, -0.00668418, -0.139401, -0.167595, -0.0779045, 0.105017, -0.168183, -0.467393, -0.398789, -0.220999, -0.0846925, -0.401457, 0.0591053, -0.663227, -0.72017, -0.797707, -0.8583, -0.700793, -0.813959, -0.962339
295.08, 0.0319519, 0.254871, -0.320746, 0.112695, 0.0738087, -0.166166, -0.324534, -0.625293, -0.0976394, 0.27005, -0.249395, -0.463489, -0.226792, -0.263515, -0.19832, -0.267469, -0.28545, -0.661628, -0.601063, -0.718073, -0.552098, -0.456013, -0.406495, -0.408954, -0.802296, -1.19176, -1.41989, -1.44297, -1.23788, -1.49825, -1.5631
295.1, 0.0319214, 0.0355506, 0.577396, -0.414307, -0.0524084, 0.0234062, 0.0500526, 0.109599, -0.420845, 0.437135, -0.31803, 0.0740543, 0.0302341, -0.396571, -0.0763449, 0.130722, 0.149651, -0.248212, -0.629332, -0.578433, -0.689412, -0.569349, -0.757868, -0.229359, -0.978874, -1.12511, -0.965873, -1.13263, -1.01318, -1.39782, -0.912335
295.12, 0.0319519, -0.228907, 0.665062, 0.445268, 0.329865, -0.200602, -0.23822, 0.0101428, 0.132998, -0.0265136, 0.0872661, -0.0222506, 0.157254, -0.311028, -0.268354, -0.22828, -0.0085285, 0.212217, -0.342984, -0.383485, -0.342487, -0.265795, -0.234831, -0.313849, -0.691944, -1.08665, -0.906738, -1.12263, -0.872707, -1.04185, -0.981799
295.14, 0.0319214, -0.488773, 0.0793571, 0.320053, -0.0218232, 0.721402, 0.310944, 0.161667, 0.369721, 0.0338541, -0.204741, -0.640154, -0.101198, 0.179529, -0.295311, -0.487687, 0.0164487, -0.369188, -0.549081, -0.692306, -0.576467, -0.413373, -0.708147, -0.414802, -0.617265, -1.29768, -1.0805, -1.45733, -1.4147, -1.21981, -0.92427
295.16, 0.0319214, -0.247353, 0.101823, -0.0637132, 0.316018, 0.421137, 0.198497, -0.103559, -0.0596582, -0.696611, -0.150722, -0.261557, -0.0483098, -0.163781, -0.243759, -0.899336, -0.582731, -0.493469, -0.931347, -0.592862, -0.978294, -0.760855, -0.899264, -0.647546, -1.1552, -1.32275, -1.35322, -1.56845, -1.58989, -1.49575, -1.49392
295.18, 0.0319519, 0.21029, 0.398625, 0.321896, -0.112017, -0.468906, -0.165367, -0.893781, -0.339849, 0.255404, -0.415079, -0.675198, -0.404515, -0.922734, -0.856149, -0.421138, -0.577815, -1.10765, -0.590135, -0.492914, -0.785455, -1.06019, -0.875746, -0.894364, -1.21396, -1.39724, -1.47632, -1.41248, -1.63398, -1.46293, -1.51215
295.2, 0.0319214, -0.0649662, 0.0335688, 0.138618, -0.200748, -0.00700934, -0.758822, -1.02012, -0.145818, -0.0792935, -1.03609, -0.291042, -0.231158, -0.695218, -0.613325, -0.325484, -0.510916, -0.986146, -0.806508, -0.969827, -0.728151, -1.001, -0.866685, -0.749545, -1.17096, -1.26878, -1.3423, -1.40937, -1.66761, -1.19536, -1.20363
295.22, 0.0319214, -0.0273751, 0.267078, 0.0648986, -0.494442, 0.326862, -0.264528, -0.572203, 0.249655, -0.108991, -0.54098, -0.263664, -0.41061, -0.115291, 0.0738539, -0.644792, -0.310482, -0.183695, -0.794843, -1.18502, -0.754567, -0.665429, -0.502861, -0.881741, -0.940075, -1.31304, -1.25745, -1.3946, -1.37854, -1.13116, -1.03549
295.24, 0.0319519, -0.423318, -0.0418338, -0.0211169, 0.344022, 0.705321, -0.199221, 0.0803175, 0.0195462, -0.317627, -0.289963, -0.331511, 0.134561, 0.0640587, 0.0326477, 0.286619, 0.0393494, -0.643661, -0.832946, -0.913975, -0.7939, -1.10497, -0.947741, -0.971604, -0.91692, -1.00113, -0.944978, -1.00669, -0.958957, -0.733816, -0.704283
295.26, 0.0319214, -0.0668738, 0.0572637, -0.0754361, 0.323602, -0.150715, -0.049577, 0.176107, -0.371985, -0.327104, 0.156697, 0.16552, -0.713564, 0.114801, 0.313214, -0.32514, -0.357109, -0.414155, -0.591729, -1.41614, -1.54744, -1.29553, -0.756778, -0.433541, -0.899338, -1.05093, -1.38774, -1.17725, -1.17916, -1.10756, -1.21638
295.28, 0.0319519, -0.453044, 0.399412, 0.217317, 0.268884, 0.105037, -0.432796, -0.474646, -0.769301, -0.510104, -0.00770207, -0.234761, -0.467459, -0.0142063, 0.165396, -0.262136, -0.269151, -0.583323, -0.208515, -0.559759, -0.877651, -0.827362, -0.728018, -0.894445, -1.03731, -1.65861, -1.52167, -1.09336, -1.11124, -1.29256, -0.884366
295.3, 0.0319519, 0.198152, 0.39013, 0.316132, 0.130821, -0.456429, -0.587597, -0.0240951, -0.0687548, -0.614581, -0.336821, -0.689431, -1.33043, -0.455992, -0.254646, -0.503243, -0.599278, -0.542349, -0.699416, -0.771773, -0.861935, -0.95912, -1.10836, -0.673034, -1.03317, -1.57412, -1.38027, -1.24945, -1.5399, -1.40968, -1.61033
295.32, 0.0319214, -0.00606297, 0.348066, -0.163135, 0.3328, 0.143756, -0.0463143, 0.71551, 0.632753, -0.513664, -0.467742, -0.749741, -0.832586, 0.583671, -0.0304862, -0.316118, -0.611623, -0.737438, -0.788793, -0.674325, -1.16428, -1.0971, -0.889434, -0.844836, -1.07569, -1.62082, -1.71882, -1.64797, -1.46534, -1.45454, -1.63827
295.34, 0.0319519, -0.269597, 0.402682, 0.0291, -0.180954, -0.0115242, -0.0814325, 0.305739, 0.303667, 0.000846028, 0.674165, 0.444687, -0.249328, -0.214354, -0.634093, 0.299223, 0.0105228, -0.282683, -0.383318, -0.354291, -0.542962, 0.0890815, 0.414177, 0.704735, 0.0976967, -0.772195, -0.862884, -0.23804, -0.545653, -0.613273, -0.590452
295.36, 0.0319519, -0.669018, 0.388597, -0.2815, -0.785603, -0.0379482, -0.240929, 0.122225, -0.150755, -0.126497, -0.23754, -0.265829, -0.119403, 0.159065, 0.397324, 0.0502888, -0.01436, -0.221642, -0.220695, -0.518448, -0.635762, -0.587182, -0.794595, -0.468398, -0.509795, -1.0465, -1.33852, -1.07591, -1.24692, -1.26046, -1.08939
295.38, 0.0319214, -0.110065, 0.155617, -0.853625, 0.0194628, 0.375926, -0.299754, 0.0670208, -0.05688, -0.171262, -0.0659266, -0.0237523, -0.319365, -0.496989, -0.983766, -0.575826, -0.940056, -1.18218, -1.05141, -0.899789, -0.66857, -0.634387, -0.418656, -0.829537, -0.883898, -1.11961, -1.35126, -1.22825, -1.40141, -1.2431, -1.34881
295.4, 0.0319519, 0.196047, -0.058765, -0.55904, -0.132244, -0.360242, -0.0254204, -0.229728, -0.776038, -0.928749, -0.579268, -0.675873, -0.374128, -0.488375, -0.431254, -0.796098, -0.982735, -1.18075, -1.52364, -0.990237, -0.456321, -0.758297, -0.73035, -0.590816, -1.02749, -1.4169, -1.59933, -1.70475, -1.71121, -1.4239, -1.57959
295.42, 0.0319214, -0.290623, 0.664202, 0.491796, -0.746102, -1.0695, -0.853595, 0.338676, 0.109134, -0.457235, -0.519248, 0.182367, -0.624476, -0.813122, -0.532021, -0.235619, -0.915799, -1.04373, -0.734121, -0.642465, -0.8032, -0.77272, -0.428039, -1.07666, -1.17741, -1.47372, -1.49681, -1.54138, -1.98345, -1.73087, -1.88953
295.44, 0.0319214, -1.37814, -0.429314, -0.406299, 0.132449, 0.120717, -0.183852, 0.0504079, -0.0949929, -0.460787, -0.473627, 0.0530575, -0.482183, -0.739707, -0.509169, -0.690965, -0.874533, -0.673177, -0.529192, -0.692725, -0.86327, -0.741187, -0.712678, -0.954965, -1.01588, -1.01906, -1.50966, -1.42886, -1.37819, -1.58101, -1.42212
295.46, 0.0319519, 0.0480309, -0.269015, -0.132214, 0.0253701, 0.0998697, -0.199686, 0.323032, 0.195955, -0.337158, -0.105326, -0.148115, -0.243838, -0.704897, -0.660968, -0.30978, -0.570063, -0.113211, -0.0885225, -0.355716, -0.278519, -0.352851, -0.310929, -0.585128, -0.803095, -1.39011, -1.26041, -1.08653, -0.905953, -1.36894, -0.985766
295.48, 0.0319214, 0.153642, 0.594489, 0.501887, 0.318112, -0.0884795, -0.314743, 0.200853, 0.232611, -0.699399, -0.337879, -0.381316, 0.0468895, -0.333764, -0.598051, -0.374679, -0.568417, -0.845838, -0.334162, -0.769217, -0.863163, -0.967173, -0.753758, -0.441999, -1.06387, -1.46885, -1.29144, -1.31711, -1.25938, -1.27577, -1.10166
295.5, 0.0319519, -0.191783, -0.36681, 0.611917, 0.330409, -0.192151, 0.200673, 0.626994, 0.568463, -0.668836, -0.197371, -0.820666, -0.953946, -0.511864, -0.0970204, -0.519472, -0.660525, -0.488232, -1.03351, -1.14906, -0.826774, -0.784262, -1.05924, -0.815422, -1.17438, -1.77741, -1.85751, -1.60961, -1.54484, -1.85022, -1.64234
295.52, 0.0319519, -1.62904, 0.175653, 0.15801, -0.0263182, -0.0988129, -0.0407834, 0.0257299, 0.118972, 0.00935918, -0.59208, -0.227881, 0.0366346, -0.232055, -0.26227, -0.674323, -0.692219, -1.07426, -1.58935, -1.43567, -1.12096, -0.956729, -1.19392, -0.898458, -1.2386, -1.51079, -1.68287, -1.49729, -1.35627, -1.7213, -1.3491
295.54, 0.0319214, -0.00895288, 0.284785, 0.942535, 0.469296, 0.616462, -0.200994, 0.264274, 0.0730217, 0.245569, -0.997688, -1.02207, -1.33206, -1.19638, -0.654059, -0.690196, -0.850569, -0.725754, -0.798958, -1.03915, -0.910919, -1.35863, -1.2253, -0.826035, -1.12707, -1.21473, -1.59424, -1.25212, -1.61896, -1.55974, -1.50246
295.56, 0.0319519, 0.325317, 0.430672, 0.725548, 0.935639, -0.0780378, -0.266569, -0.247987, 0.454804, 0.163041, -0.268544, -0.753173, -0.560834, -0.333368, 0.0859554, -0.472954, -0.609198, -0.798329, -0.775681, -1.0815, -1.8175, -1.12652, -0.820622, -0.91543, -1.16974, -1.23306, -1.22638, -1.10889, -1.37115, -1.34261, -1.07774
295.58, 0.0319519, -0.026565, 1.21991, 1.39693, 0.826993, 0.78665, 0.365828, 0.895075, 1.21084, 0.585678, -0.0428806, 0.280964, 0.501814, 0.275643, 0.396742, 0.0669393, -0.219985, -0.53626, 0.220907, 0.124394, -0.24595, -0.459972, -0.254266, 0.202348, -0.0626179, -0.599309, 0.043806, 0.266209, 0.056033, -0.124868, -0.0995051
295.6, 0.0319214, -0.539564, 0.353472, 0.448227, 0.0945167, 0.243673, -0.333393, 0.0690002, -0.225404, 0.153492, -0.700791, -0.91274, -0.406136, -0.446143, -0.444504, -0.568491, -0.637862, -0.284813, -0.550134, -0.803649, -1.20838, -1.07993, -0.881301, -0.483756, -0.949272, -0.880683, -0.835782, -1.13107, -1.10352, -1.0053, -1.28109
295.62, 0.0319519, -0.553914, -0.338037, 0.480548, -0.275236, 0.40751, -0.291993, 0.415401, 1.12466, 0.188654, -0.101411, -0.196036, -0.567763, 0.150863, -0.0337119, -0.141839, -0.338902, -0.317197, -0.311705, -0.573073, -0.904017, -0.913639, -0.590572, -0.760092, -1.03641, -1.22682, -1.22244, -1.12956, -1.05795, -1.27256, -1.09315
295.64, 0.0319214, -0.230383, 0.295852, 0.684186, 0.154324, 0.640578, 0.828589, 0.681253, 0.73377, 0.364369, 0.0177345, 0.15255, 0.155731, 0.0489907, 0.0722491, -0.05627, 0.297763, 0.0666866, -0.0151533, -0.236134, -0.559374, -0.352573, -0.380405, -0.294018, -0.756629, -0.930123, -1.28439, -1.11091, -0.827668, -0.949079, -0.788818
295.66, 0.0319214, -0.56782, 0.295448, 0.379977, -0.292846, -0.0311519, 0.195863, 0.142542, 0.579317, -0.322169, -0.0880406, 0.043351, 0.0654021, -0.545128, -0.290305, -0.301497, -0.458516, -0.514925, -0.80576, -0.291701, -0.825447, -0.719382, -0.519678, -0.800949, -0.746182, -1.08949, -1.13356, -1.06589, -1.22052, -1.22173, -1.19682
295.68, 0.0319519, 0.774121, 1.37708, 1.47232, -0.230343, 0.573483, 0.898952, 1.41306, 1.28693, 0.373053, 0.190523, 0.239001, 0.237254, 0.835072, 1.01785, 0.443472, 0.200082, 0.210636, -0.0967881, -0.0665584, 0.112781, 0.437949, 0.201019, -0.177817, -0.387335, -0.879821, -0.637064, -0.197469, -0.0800398, -0.379689, -0.530484
295.7, 0.0319214, -0.181945, -0.20083, 0.298894, 0.358849, -0.22221, 0.363817, 0.0248689, 0.125606, 0.317971, -0.240077, -0.501853, -0.163285, 0.275815, 0.198338, -0.201361, -0.580918, -0.361412, -0.517897, -0.551067, -0.228427, -0.405719, -0.827935, -0.993533, -0.913116, -1.02266, -1.68836, -1.17311, -0.863952, -1.1032, -0.93211
295.72, 0.0319214, -0.143754, 0.804888, 0.538396, 0.358505, -0.0675439, 0.690914, 0.687036, 0.0687272, -0.255494, 0.00301241, -0.459326, 0.071476, -0.297213, -0.152424, -0.217384, -0.346402, -0.70653, -0.736211, -0.576892, -0.934547, -0.885868, -0.733218, -0.770299, -0.904605, -1.332, -1.554, -1.38246, -1.14501, -1.29569, -1.07145
295.74, 0.0319519, -0.34448, 0.172309, 0.197451, 0.390206, 0.692989, 0.310425, 0.763802, 0.764936, 0.163171, -0.352537, -0.5235, 0.094283, 0.48259, 0.389529, -0.191099, -0.499083, -0.335207, -0.491008, -0.608612, -1.3881, -0.648954, -0.878977, -0.847277, -1.12602, -1.32038, -1.5632, -1.26136, -1.4539, -1.39923, -1.39456
295.76, 0.0319214, -0.0344208, -0.239365, -0.0141417, -0.459146, 0.35968, 0.587107, 0.831358, -0.0939103, -0.314638, -0.91465, -0.475324, -0.163325, 0.0807492, 0.230514, -0.0601841, -0.623643, -0.656806, -0.734881, -0.346508, -0.610206, -0.603783, -0.599053, -0.716406, -0.842253, -1.11412, -1.51135, -1.23251, -1.19721, -1.12325, -1.04075
295.78, 0.0319519, 0.0311831, 0.967992, 0.826539, -0.472728, 0.287041, 0.547967, 0.656141, 0.554695, 0.659965, 0.265158, -0.22075, -0.461734, 0.339046, 0.379982, 0.532865, 0.352789, 0.609842, 0.988101, 0.538394, -0.524335, -0.922625, -0.721446, 0.0216659, 0.227882, -0.0852841, -0.239282, -0.359692, -0.57296, 0.298311, 0.933907
295.8, 0.0319519, -0.834722, 0.390468, -0.062024, 0.169129, -0.139366, 0.550699, 0.602973, 1.11003, 0.224459, -0.334808, -0.220793, -0.569445, -0.171132, -0.0995468, 0.0793609, 0.14528, 0.121216, -0.0227325, -0.319243, -0.634501, -0.292136, -0.341071, -0.346943, -0.353935, -0.621738, -0.584135, -0.659822, -0.396789, -0.504878, -0.28384
295.82, 0.0319214, -0.593727, -0.647375, -0.459839, -0.110907, 0.487585, 0.598552, 0.622164, -0.201774, -0.0466186, -0.106854, -0.176177, -0.025732, -0.283781, -0.417838, -0.495355, 0.360805, -0.0072808, -0.0719947, -0.372458, -0.644664, -0.12165, -0.177424, -0.405331, -0.573182, -0.508185, -0.621402, -0.691231, -0.807236, -0.961503, -0.419459
