# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
228.24, 0.0319366, -1.52316, -1.87602, -2.52096, -2.33699, -2.10726, -1.98728, -1.92144, -2.57843, -2.23212, -2.46606, -2.9233, -2.63308, -2.49404, -3.38903, -3.47857, -3.47177, -3.74452, -3.85134, -3.76429, -4.14697, -4.15185, -4.29635, -4.34524, -4.64122, -4.17977, -4.34346, -4.6671, -4.47388, -4.59607, -4.71647
228.26, 0.0319366, -2.23538, -2.23518, -2.06915, -2.08217, -2.02676, -2.18662, -3.37272, -2.21319, -2.13903, -2.54332, -2.60639, -2.79432, -3.04384, -3.04669, -3.23743, -3.42227, -3.12585, -3.69795, -4.18369, -4.00912, -3.86303, -4.22538, -4.26765, -4.2438, -4.2251, -4.45941, -4.27669, -4.39465, -4.4972, -4.77238
228.28, 0.0319366, -1.91906, -1.78936, -1.95102, -2.87553, -1.99628, -2.45996, -2.10687, -2.56833, -2.16709, -2.26225, -2.87022, -2.84334, -2.61047, -2.70853, -3.19674, -3.29081, -3.5444, -3.84672, -3.87098, -4.3664, -4.36508, -4.61089, -4.4005, -4.42024, -4.40664, -4.33907, -4.54, -4.67181, -4.62533, -4.42744
228.3, 0.0319366, -1.71226, -1.59025, -2.47597, -2.48248, -2.30893, -2.6007, -2.52015, -2.43517, -2.43047, -2.81333, -2.72459, -2.42836, -2.69778, -2.54983, -3.26579, -3.32085, -3.41815, -3.83091, -4.2336, -4.11409, -3.87551, -4.55462, -4.20067, -4.60899, -4.24147, -4.48518, -4.64917, -4.83543, -4.66582, -4.44018
228.32, 0.0319366, -1.77899, -2.40803, -1.98807, -3.06968, -2.21081, -2.43779, -2.17261, -2.0485, -2.58959, -2.63283, -2.77415, -2.81326, -3.10019, -2.8487, -2.48252, -3.24605, -3.27718, -3.96861, -3.88574, -3.78346, -4.07567, -4.30973, -4.49011, -4.27944, -3.85558, -4.1783, -4.53442, -4.85588, -4.74453, -4.71357
228.34, 0.0319366, -1.64572, -1.54308, -1.73935, -2.38574, -2.27969, -2.30509, -2.38101, -1.67402, -2.07382, -2.34675, -2.4056, -2.51307, -2.72897, -2.77559, -3.09319, -3.54169, -3.39129, -3.51316, -3.91387, -3.82745, -3.57524, -3.96267, -4.44573, -4.27472, -4.12135, -4.47612, -4.4997, -4.56221, -4.32012, -4.55315
228.36, 0.0319366, -1.5519, -1.58692, -2.32327, -2.4848, -2.5661, -2.58907, -2.12232, -2.32483, -2.27679, -2.50343, -2.36432, -2.16106, -2.61402, -2.90928, -3.21229, -3.99202, -3.54608, -3.33581, -3.62977, -4.12573, -3.9408, -4.28027, -4.24282, -4.36481, -4.4594, -4.36112, -4.21369, -4.53825, -4.57834, -4.72226
228.38, 0.0319366, -1.88013, -1.61042, -1.8041, -2.42139, -2.18566, -2.19572, -2.74931, -2.31754, -2.72393, -2.29411, -2.04645, -2.92629, -2.71739, -2.76325, -3.3348, -3.25146, -3.23885, -3.43624, -3.68467, -3.80794, -3.72624, -3.76927, -4.25469, -4.24505, -4.46424, -4.41107, -4.79866, -4.67728, -4.53714, -4.5325
228.4, 0.0319366, -1.78498, -2.28461, -1.81645, -2.00523, -2.29808, -2.68663, -2.52221, -1.9959, -2.08575, -2.4343, -2.81978, -2.4555, -2.60512, -2.42151, -2.96478, -3.15262, -3.46382, -3.94839, -3.99245, -3.82687, -3.74631, -3.59407, -3.87587, -4.34768, -4.04781, -4.39761, -4.4763, -4.02477, -4.31266, -4.52451
228.42, 0.0319366, -2.55459, -1.36809, -2.20333, -2.18047, -2.16462, -2.34804, -2.4468, -2.42845, -2.31352, -2.30055, -2.01596, -2.30716, -2.90836, -2.74424, -3.19138, -3.1779, -3.30904, -3.7426, -4.43103, -3.80472, -3.84956, -4.43605, -4.61979, -4.12889, -4.27778, -4.28741, -4.62158, -4.37824, -4.44417, -4.61106
228.44, 0.0319366, -2.75298, -2.08312, -2.32087, -2.72986, -2.35075, -2.25876, -2.30403, -2.13209, -2.35042, -3.15721, -2.24606, -2.52127, -2.6976, -2.9096, -3.2632, -3.43031, -3.77985, -3.63787, -4.20684, -3.89894, -3.64057, -4.01445, -3.96325, -4.10246, -4.02069, -4.04222, -4.51147, -3.93471, -4.13319, -4.15783
228.46, 0.0319366, -1.60889, -2.04552, -2.53976, -2.74792, -2.64828, -2.35397, -2.50785, -1.63344, -2.12555, -2.17334, -2.57562, -2.09293, -2.31695, -2.21404, -2.70504, -3.86405, -4.18664, -3.60578, -3.67377, -3.65388, -4.16104, -4.5071, -4.19252, -4.2656, -4.53601, -4.19992, -4.44495, -4.30723, -4.43531, -4.50856
228.48, 0.0319366, -2.34572, -1.8788, -2.34522, -2.20003, -2.76072, -3.5638, -2.97087, -2.8656, -2.46088, -2.78842, -2.67854, -2.41374, -2.48527, -2.90305, -2.74599, -3.04018, -3.9772, -4.05022, -3.61266, -3.94638, -4.68115, -4.45641, -4.10419, -4.29568, -4.11023, -4.08862, -4.57882, -4.75321, -4.50719, -4.44034
228.5, 0.0319366, -0.298781, 0.416822, 0.290448, -0.664449, -0.192543, -0.598539, -1.38582, -0.975965, -0.108256, -0.43541, -0.959521, -0.637361, -0.424076, -1.53221, -2.10365, -2.34067, -2.51124, -2.76676, -3.12513, -3.54619, -4.0261, -4.03478, -4.12667, -4.11669, -3.98211, -4.40731, -4.46972, -4.55065, -4.28408, -4.41222
228.52, 0.0319366, -1.26306, -1.00068, -1.25738, -1.50061, -1.25297, -1.50787, -1.43224, -0.900107, -0.858339, -1.26707, -0.95346, -1.32869, -1.59906, -2.6558, -2.61363, -3.11045, -3.1929, -3.67302, -3.82948, -3.84171, -3.96044, -4.48724, -4.18386, -4.35193, -3.99554, -4.21231, -4.4371, -4.59427, -4.38621, -4.65212
228.54, 0.0319366, -1.67792, -1.25339, -1.62026, -1.80744, -1.69138, -1.45646, -2.16069, -1.43715, -1.17147, -2.17659, -2.14282, -2.14643, -1.94156, -2.1825, -3.24874, -3.3834, -3.78914, -3.84381, -3.68345, -4.06633, -3.78842, -4.27678, -4.31186, -3.97606, -4.2446, -4.22644, -4.29358, -4.37512, -4.5057, -4.3951
228.56, 0.0319366, -1.36361, -1.21469, -1.00354, -2.89487, -3.31964, -2.08702, -1.32129, -1.59678, -1.52262, -1.69545, -2.01243, -2.25599, -2.34025, -2.37903, -2.68923, -3.049, -3.62237, -3.83075, -4.2022, -4.35329, -4.26147, -4.75794, -4.42845, -4.46845, -4.40504, -4.05091, -4.55429, -4.52789, -4.5669, -4.82399
228.58, 0.0319366, -2.83327, -1.87946, -1.86709, -2.04111, -1.74011, -2.248, -1.90111, -1.3136, -1.61159, -1.61227, -1.80484, -2.09158, -2.03524, -2.87463, -3.08747, -3.13911, -3.4554, -3.88744, -4.07234, -4.11094, -4.19263, -4.42155, -4.18996, -4.20788, -4.3572, -4.27079, -4.6423, -4.49601, -4.20425, -4.58445
228.6, 0.0319366, -2.42337, -2.67783, -2.81384, -2.52197, -1.76057, -2.40008, -2.79922, -2.60465, -2.21429, -2.2233, -2.43695, -2.78113, -2.74155, -2.52944, -3.02189, -3.08349, -3.58327, -3.78532, -4.12555, -4.26868, -4.23716, -4.25674, -4.51984, -4.58849, -4.12313, -4.71117, -4.50261, -4.41092, -4.25902, -4.69312
228.62, 0.0319366, -1.66798, -1.59576, -2.08923, -2.42141, -1.85712, -1.831, -1.86119, -1.92005, -2.22809, -2.44133, -2.10692, -2.53446, -3.09247, -2.87134, -3.03246, -3.62567, -3.54794, -4.19115, -3.92529, -4.50401, -4.15255, -4.50772, -4.55908, -4.37626, -4.26696, -4.44327, -4.45007, -4.49166, -4.44711, -4.57084
228.64, 0.0319366, -1.90038, -1.97157, -2.37735, -2.40288, -2.90423, -2.65847, -1.90309, -1.76344, -2.22866, -2.08199, -2.65347, -2.54891, -2.45946, -2.37189, -2.82831, -3.53429, -3.1395, -4.05622, -4.0743, -3.9297, -4.23178, -4.21986, -4.5128, -4.82451, -4.16708, -4.50935, -4.50206, -4.41625, -4.51511, -4.68851
228.66, 0.0319366, -2.13961, -1.89544, -1.51651, -2.25316, -2.72747, -2.78652, -2.54443, -3.15794, -2.19591, -2.29656, -2.04692, -2.31939, -2.35201, -2.73796, -2.75836, -3.44665, -3.57359, -3.9835, -3.70357, -3.86306, -3.90638, -4.32476, -4.54293, -4.56546, -4.55235, -3.95868, -4.4429, -4.41638, -4.50499, -4.27678
228.68, 0.0319519, -1.55791, -1.22301, -1.73844, -2.32249, -2.20483, -1.62059, -1.13635, -1.71423, -1.54229, -1.7113, -2.2782, -2.37286, -2.68256, -2.86481, -2.659, -2.84917, -3.12124, -3.5726, -3.81831, -3.98094, -3.72207, -4.27279, -4.46182, -4.42675, -4.30739, -4.27619, -4.4484, -4.43716, -4.33029, -4.80403
228.7, 0.0319366, -2.4963, -1.37433, -1.82861, -1.83643, -1.57152, -1.08982, -1.30976, -0.927468, -1.41078, -2.18678, -2.30895, -2.26659, -2.26726, -2.37056, -2.61502, -2.78772, -3.5683, -3.96679, -3.52781, -3.66383, -3.8461, -4.04776, -3.97539, -4.61476, -4.27529, -4.16581, -4.28983, -4.52404, -4.1453, -4.52351
228.72, 0.0319366, -1.58426, -1.16005, -1.11111, -2.44999, -2.1611, -1.88478, -1.93291, -1.63488, -1.73073, -2.35337, -2.30825, -2.33039, -2.24985, -2.75812, -2.79552, -3.1769, -3.54627, -3.45221, -3.73583, -4.2946, -4.31825, -4.20502, -4.11002, -4.59894, -4.06691, -4.27793, -4.7735, -4.69189, -4.33646, -4.37708
228.74, 0.0319366, -1.72731, -1.35727, -1.89732, -1.87516, -1.50805, -1.76877, -1.6691, -1.83998, -1.60458, -1.65034, -2.41903, -2.03499, -2.398, -2.32649, -2.94012, -3.04603, -3.21427, -3.79436, -3.70753, -4.06942, -4.43457, -4.03113, -4.2106, -4.37339, -3.71223, -4.11374, -4.47243, -4.63135, -4.96668, -4.89442
228.76, 0.0319366, -1.9981, -1.92834, -2.45238, -2.25474, -1.73327, -1.98624, -1.71703, -1.56033, -1.70342, -1.94935, -2.01517, -2.73989, -2.71896, -2.81421, -2.87398, -3.09311, -3.76887, -3.75792, -4.09701, -4.0174, -4.224, -4.11995, -4.40384, -4.56037, -4.31506, -4.47362, -4.51231, -4.65718, -4.62812, -4.99309
228.78, 0.0319366, -1.48905, -0.856532, -1.22845, -1.1054, -1.55574, -2.21122, -2.10028, -2.27637, -1.74042, -1.92618, -2.45386, -2.92724, -2.33302, -2.29526, -3.09705, -3.04866, -3.07563, -3.60474, -3.57452, -4.01965, -3.95088, -3.95189, -4.38063, -4.43504, -4.55049, -4.30581, -4.57917, -4.74651, -4.45927, -4.5121
228.8, 0.0319366, -2.51002, -2.519, -2.08084, -1.34517, -1.50071, -2.33511, -2.37791, -2.27162, -2.12463, -1.95656, -2.4671, -2.50779, -1.98825, -2.2079, -2.71213, -2.69554, -3.25481, -3.85117, -4.01021, -4.01793, -4.01391, -4.47602, -3.94763, -4.04887, -4.37275, -4.50448, -5.13054, -4.94948, -4.53515, -4.72154
228.82, 0.0319366, -1.68446, -1.1912, -1.55879, -2.14251, -1.64341, -1.63141, -1.57483, -1.86839, -1.85779, -2.06742, -2.50081, -2.72106, -2.60248, -2.40969, -2.86328, -3.05614, -3.49327, -3.80867, -4.00392, -4.19705, -4.08047, -4.1514, -4.41928, -4.02941, -4.05018, -4.33704, -4.58899, -4.56771, -4.33595, -4.79706
228.84, 0.0319366, -2.32938, -2.08251, -2.9058, -2.42519, -1.95681, -1.79887, -1.86383, -1.35709, -2.2615, -2.60117, -2.07089, -2.42052, -2.52787, -2.41421, -2.71304, -3.23669, -3.52064, -3.989, -3.73638, -3.92067, -3.71815, -4.15619, -4.42982, -4.55746, -4.52728, -4.40903, -4.54748, -4.60594, -4.53683, -4.57202
228.86, 0.0319366, -1.69713, -1.69627, -1.90138, -2.43779, -2.16257, -2.05056, -2.50298, -2.26119, -1.99282, -2.33035, -2.57517, -2.32147, -2.27796, -2.52052, -2.65669, -3.13555, -3.37456, -3.75131, -3.80846, -3.88743, -3.73961, -4.48123, -4.40606, -4.36241, -4.19789, -4.42417, -4.56927, -4.74031, -4.35093, -4.70964
228.88, 0.0319366, -1.88766, -1.65708, -2.04649, -1.61716, -1.89016, -2.20299, -2.38923, -2.35231, -1.97884, -2.43794, -2.42875, -2.31305, -2.90587, -2.32901, -2.9593, -3.2796, -2.99325, -3.49306, -3.88871, -3.82905, -3.71258, -4.31558, -4.39258, -4.65468, -4.55372, -4.36868, -4.57773, -4.66619, -4.53227, -4.72072
228.9, 0.0319366, -2.03553, -1.71039, -1.91448, -2.44419, -2.72883, -2.62854, -2.67802, -1.86419, -2.08544, -2.15391, -2.3843, -2.51716, -2.79075, -2.5322, -3.03536, -3.36595, -3.36261, -4.07219, -4.07633, -3.74302, -3.85298, -4.23514, -4.6392, -4.39957, -4.28637, -4.74048, -4.42141, -4.39448, -4.60824, -4.31892
228.92, 0.0319366, -1.97156, -2.59179, -2.49331, -2.3626, -2.66353, -2.33689, -2.57127, -2.13828, -1.81994, -2.45381, -2.02716, -2.25732, -2.25196, -2.24272, -2.68882, -2.98136, -3.14577, -3.30606, -3.72474, -3.95578, -4.05623, -4.4638, -4.23494, -4.27759, -4.25635, -4.08992, -4.27169, -4.78006, -4.51499, -4.49995
228.94, 0.0319366, -2.50861, -2.58432, -2.15752, -2.10514, -2.14241, -2.05398, -2.14348, -2.26276, -2.63397, -2.67194, -2.21854, -2.16566, -3.25339, -2.82152, -2.82296, -2.7608, -3.57038, -3.59363, -3.64292, -4.01128, -4.35062, -4.28305, -3.9051, -4.33681, -4.25599, -4.10231, -4.48978, -4.47022, -4.36792, -4.76788
228.96, 0.0319366, -1.51995, -1.53464, -1.86441, -1.82896, -2.23256, -2.14132, -1.95579, -1.91188, -1.94616, -1.61578, -1.83417, -2.64276, -3.2125, -2.45622, -2.76233, -3.61385, -3.40503, -4.04157, -4.02182, -3.95679, -3.79038, -4.08347, -4.0516, -4.24696, -4.29454, -4.28493, -4.54725, -4.64093, -4.21123, -4.70789
228.98, 0.0319366, -1.7963, -1.86441, -1.86391, -2.41022, -1.86962, -1.95839, -1.82626, -2.47829, -2.27041, -2.32177, -2.00479, -2.43203, -1.9907, -2.16914, -2.71707, -3.10932, -3.13605, -3.7091, -3.92652, -3.96671, -3.85093, -4.21675, -4.44448, -4.30454, -4.37624, -4.39111, -4.75996, -4.45711, -4.48207, -4.75828
229, 0.0319366, -2.05491, -1.78123, -2.22966, -2.75514, -2.28542, -2.20279, -2.01536, -1.50767, -1.89123, -2.50875, -2.20485, -2.45567, -2.70842, -2.68779, -3.00091, -3.35496, -3.26337, -3.67926, -3.52737, -3.85386, -3.52827, -3.98898, -4.59514, -4.6901, -4.31848, -4.33474, -4.63895, -4.52641, -4.25724, -4.40309
229.02, 0.0319366, -1.82847, -1.86033, -2.56304, -2.25993, -2.41716, -2.3619, -2.11247, -1.91406, -1.7371, -2.53985, -2.52487, -2.72519, -2.50432, -2.37068, -2.93241, -2.81743, -3.49996, -3.89656, -3.75308, -3.84655, -4.16672, -4.16258, -3.82361, -3.67806, -3.79518, -4.1195, -4.37151, -4.24584, -4.47628, -4.7292
229.04, 0.0319366, -2.37626, -2.08235, -2.38781, -2.02843, -2.43897, -2.5263, -2.31047, -1.91439, -1.49673, -2.26819, -2.5545, -2.22241, -2.37502, -2.69258, -3.43975, -3.33209, -3.08294, -3.42248, -3.67511, -3.49632, -3.17099, -3.22385, -3.8533, -4.07397, -3.73729, -3.86685, -3.9357, -4.21613, -4.3172, -4.50628
229.06, 0.0319366, -3.14751, -2.7045, -2.09657, -1.80148, -2.2262, -2.52202, -2.02727, -1.94146, -2.50328, -2.5742, -2.57927, -2.04426, -2.21453, -2.42937, -2.94037, -3.2176, -3.57459, -3.46948, -3.61733, -3.8788, -3.92658, -3.57686, -3.72668, -3.97641, -3.80934, -3.92373, -4.15455, -4.24246, -4.64249, -4.48422
229.08, 0.0319366, -2.14251, -1.67784, -1.73959, -1.92694, -1.57799, -1.58781, -1.37467, -1.53376, -1.61207, -2.02727, -2.31964, -2.36428, -2.62724, -2.96145, -3.01121, -2.95479, -3.57386, -3.98127, -3.76771, -3.84485, -3.82288, -3.79093, -3.83347, -4.07983, -3.94968, -4.20497, -4.35629, -4.56661, -4.2679, -4.93582
229.1, 0.0319366, -1.93299, -1.64615, -1.4022, -1.83232, -1.76628, -1.26919, -1.39156, -1.22741, -1.67755, -2.21254, -1.98052, -1.98666, -1.94102, -2.36863, -2.76987, -3.10857, -3.45309, -3.4045, -3.6465, -4.07679, -3.81448, -4.2176, -4.21304, -4.34543, -4.33685, -4.37087, -4.18697, -4.47117, -4.31268, -4.4812
229.12, 0.0319366, -2.16446, -1.96106, -2.19278, -2.22497, -1.88779, -1.66336, -2.02293, -1.95159, -2.693, -2.61648, -2.72839, -2.76634, -2.94117, -2.88638, -2.95787, -2.9673, -3.08309, -3.51529, -3.7696, -4.10851, -3.55374, -3.66148, -4.30102, -4.19133, -4.02983, -4.227, -4.43647, -4.66848, -4.51582, -4.88706
229.14, 0.0319366, -1.77268, -2.0418, -1.70994, -2.0717, -1.5862, -2.32778, -1.90639, -2.3076, -1.97612, -1.41162, -2.66563, -2.01537, -2.13824, -2.14609, -2.61162, -2.9801, -3.15453, -4.37425, -4.3681, -3.94876, -3.56925, -3.63672, -4.01705, -4.47563, -4.15086, -4.02565, -4.30582, -4.25733, -4.39473, -4.51999
229.16, 0.0319366, -2.11577, -1.69463, -1.7286, -2.28629, -1.91419, -2.07789, -1.53853, -2.29811, -1.9823, -2.27503, -2.503, -2.73168, -2.05895, -2.19545, -2.66387, -2.98625, -3.1133, -3.5814, -4.25645, -4.06787, -3.67451, -3.74805, -3.911, -4.25833, -4.43185, -4.2174, -4.52587, -4.43776, -4.28437, -4.53327
229.18, 0.0319519, -2.019, -2.01625, -1.82784, -1.51512, -1.29746, -2.13241, -2.31204, -2.14852, -1.9566, -2.08901, -2.81722, -2.31122, -2.18946, -2.45, -2.60446, -3.24038, -3.26168, -3.49678, -3.70071, -3.83093, -3.34819, -3.88867, -4.40378, -4.38113, -4.32187, -4.06774, -4.16346, -4.55065, -4.34454, -4.56656
229.2, 0.0319366, -2.23358, -2.19248, -2.50826, -2.74761, -3.02206, -2.21282, -2.45051, -2.18185, -2.22197, -2.0253, -2.72894, -2.61086, -2.87803, -2.80211, -2.61277, -3.15095, -3.69676, -3.38086, -3.73075, -3.75995, -4.15106, -4.4041, -4.32629, -4.64214, -4.18915, -3.94291, -4.43469, -4.51661, -4.45836, -4.67762
229.22, 0.0319366, -1.91574, -1.78292, -1.30982, -2.05045, -1.9347, -2.93792, -2.45806, -1.92779, -1.9786, -2.13718, -1.80085, -2.71722, -1.95884, -2.12994, -2.70601, -3.17307, -3.84708, -3.87326, -3.83766, -4.06897, -4.0014, -4.50153, -4.38441, -3.94319, -4.23621, -4.27891, -4.14026, -4.30831, -4.25674, -5.10763
229.24, 0.0319366, -1.64274, -2.15776, -2.35274, -1.93794, -2.47081, -2.18925, -2.22829, -1.93464, -2.42633, -2.35978, -2.26643, -2.83554, -2.77878, -2.60407, -2.83461, -3.17004, -3.63182, -3.66323, -3.95169, -3.77827, -4.18668, -4.76334, -4.389, -4.48596, -4.41634, -4.39415, -4.83321, -4.35006, -4.30902, -4.50003
229.26, 0.0319366, -1.38884, -1.11743, -1.87444, -2.53097, -1.77731, -1.74855, -2.56329, -1.88435, -2.26693, -2.23092, -2.4075, -2.26366, -2.72143, -2.41711, -2.45515, -3.41646, -3.38414, -3.33551, -3.89684, -3.82018, -4.03497, -3.90199, -4.14037, -4.47164, -4.10406, -4.38406, -4.53038, -4.51929, -4.51888, -4.37055
229.28, 0.0319366, -2.1958, -1.76175, -2.09139, -2.18388, -2.04514, -2.14802, -2.19062, -1.43547, -1.91466, -2.39545, -2.35937, -2.67198, -2.55912, -2.79559, -3.00256, -3.2099, -3.58059, -3.66988, -3.95093, -4.29436, -3.98738, -4.24103, -4.34792, -4.40604, -4.25273, -4.10323, -4.7703, -5.13361, -4.62145, -4.59212
229.3, 0.0319366, -2.25859, -1.68976, -2.1467, -1.77238, -1.63444, -2.40667, -2.20251, -1.93432, -1.96061, -2.25032, -2.1599, -2.11444, -2.5733, -2.31684, -3.26226, -3.31087, -3.31804, -3.35511, -3.70984, -4.04998, -4.55008, -4.51254, -4.71399, -4.56639, -4.33974, -4.57181, -4.54751, -4.50131, -4.10845, -4.61253
229.32, 0.0319366, -2.09355, -1.92299, -2.04758, -1.93492, -2.27327, -2.60952, -2.04609, -2.23458, -1.97422, -2.21645, -2.23421, -2.39537, -2.36602, -2.28251, -3.01456, -3.42825, -3.30666, -3.94051, -4.05546, -3.90355, -3.79631, -4.3665, -4.72347, -4.54036, -4.25948, -4.21626, -4.49482, -4.53109, -4.44041, -4.64153
229.34, 0.0319366, -1.79343, -1.7278, -1.32187, -2.06539, -2.06154, -2.38483, -2.57405, -2.20993, -2.4666, -2.62283, -2.30735, -2.18711, -2.16615, -2.6147, -2.7815, -3.23759, -3.62838, -4.26279, -4.12712, -4.09243, -3.67173, -4.30237, -4.59689, -4.79593, -4.3402, -4.38948, -4.50416, -4.35742, -4.37113, -4.53157
229.36, 0.0319366, -1.92071, -2.16805, -1.56717, -1.29065, -1.55424, -2.3392, -2.11644, -2.50824, -2.34217, -2.70197, -2.1009, -2.24014, -2.22886, -1.89296, -2.72748, -3.13075, -4.02447, -3.59744, -3.8725, -3.96313, -3.77129, -4.38024, -4.84923, -4.63531, -4.18699, -4.30332, -4.65031, -4.50847, -4.32458, -4.75302
229.38, 0.0319366, -1.5605, -1.59589, -1.72304, -2.24394, -1.92894, -1.50153, -2.04706, -1.80211, -2.47088, -2.50315, -2.19727, -2.3465, -2.05606, -2.20408, -2.93634, -3.18231, -3.35008, -3.63063, -4.1269, -4.13877, -4.20044, -4.77333, -4.67964, -4.58426, -4.26964, -4.20098, -4.57403, -5.11738, -4.80968, -4.74436
229.4, 0.0319366, -2.30431, -1.72354, -1.28003, -2.40574, -2.58705, -2.75489, -1.74617, -2.15921, -1.68996, -2.22881, -2.73415, -2.5192, -2.53443, -2.99976, -2.7741, -3.23851, -3.72142, -3.46215, -3.65874, -3.69504, -3.91671, -4.22976, -4.38328, -4.52623, -4.25945, -4.27945, -4.54726, -4.51051, -4.33836, -4.95454
229.42, 0.0319366, -2.63179, -2.89992, -2.01189, -2.46888, -2.37634, -2.58466, -2.35688, -2.27515, -2.96559, -2.58431, -2.1357, -2.70959, -2.81087, -2.75419, -3.25603, -3.43269, -3.3007, -4.23229, -4.16567, -3.93746, -3.74272, -4.57691, -4.7842, -4.54959, -4.25314, -4.48709, -4.66297, -4.42557, -4.37346, -4.41906
229.44, 0.0319366, -2.01798, -2.4048, -3.40152, -2.5829, -2.41691, -2.96525, -2.30829, -2.14494, -2.06193, -2.10573, -2.52309, -2.61674, -2.67659, -2.84274, -2.93227, -3.69859, -3.7597, -3.8993, -3.21887, -4.06208, -3.98972, -4.16086, -4.42131, -4.48015, -4.1544, -4.25097, -4.28195, -4.29846, -4.06498, -4.7521
229.46, 0.0319366, -1.99499, -1.55908, -2.22909, -2.4804, -2.05739, -2.28368, -2.16078, -1.71715, -1.87662, -2.54633, -2.02867, -1.96972, -2.63614, -2.93864, -3.10601, -3.25207, -3.21182, -3.64791, -4.17705, -3.91103, -3.83216, -4.97042, -4.82729, -4.53086, -4.07332, -4.35987, -4.43878, -4.64251, -4.62164, -4.45878
229.48, 0.0319366, -1.98946, -2.30905, -2.16826, -2.80558, -1.99381, -2.38617, -1.81178, -1.67099, -2.14129, -2.06543, -2.53471, -2.49607, -2.98275, -2.68361, -2.81601, -3.0977, -3.49255, -3.52175, -3.53234, -3.98619, -3.67949, -3.7545, -3.83715, -4.21375, -4.17354, -4.33862, -4.29077, -3.93738, -4.22571, -4.54711
229.5, 0.0319366, -2.09262, -2.19381, -2.3864, -2.58965, -2.04855, -2.63426, -3.04367, -2.39163, -2.41218, -2.63598, -2.82861, -2.63886, -2.71628, -2.52584, -2.90129, -3.35476, -3.55624, -3.76461, -3.6677, -4.04573, -4.2809, -4.24164, -4.16198, -3.85609, -4.1734, -4.14839, -4.12426, -4.24722, -4.61802, -4.59927
229.52, 0.0319366, -2.76119, -1.50011, -1.51727, -2.10544, -2.42501, -2.15698, -2.66175, -2.33899, -2.36619, -2.17419, -2.49952, -2.20925, -2.4477, -2.92012, -2.93184, -3.02538, -3.6636, -3.66104, -3.94215, -3.70828, -3.87687, -4.17208, -3.98502, -4.26637, -4.23699, -4.32575, -4.50851, -4.49192, -4.67119, -4.39054
229.54, 0.0319366, -1.4157, -1.75066, -2.23098, -1.96551, -2.01001, -1.83535, -1.88813, -2.44263, -2.08057, -2.22511, -2.15439, -1.9846, -2.6204, -2.46699, -2.96784, -3.49111, -3.27474, -3.57669, -3.68085, -3.82808, -3.50799, -4.21312, -4.14636, -4.17969, -4.06019, -3.99623, -4.2293, -4.49232, -4.82948, -4.72713
229.56, 0.0319366, -2.26045, -2.09931, -2.18525, -1.41418, -1.39725, -2.08514, -2.50523, -2.62571, -2.50931, -2.29661, -2.54089, -2.94897, -2.51156, -2.3631, -2.61924, -2.87693, -2.91744, -4.10044, -4.04463, -4.27388, -3.85813, -4.07641, -4.24542, -4.29618, -4.21628, -4.26067, -4.58987, -4.78792, -4.49055, -4.5067
229.58, 0.0319366, -1.86583, -2.20668, -2.47144, -2.17797, -2.34075, -2.70604, -2.78838, -2.07793, -2.11486, -2.05754, -2.05861, -2.40569, -2.85829, -2.69089, -3.02211, -2.90589, -3.05684, -3.7267, -3.94044, -3.87089, -4.02825, -4.2227, -4.25415, -4.24227, -4.02289, -4.38219, -4.72487, -4.77374, -4.50275, -4.50622
229.6, 0.0319366, -2.62732, -2.56626, -2.71573, -2.39553, -2.30614, -2.61358, -2.7796, -2.2231, -2.16983, -2.0987, -2.42249, -2.20683, -2.63078, -2.82639, -2.88593, -3.46201, -3.43776, -3.54182, -3.90091, -3.67359, -4.00787, -4.61639, -4.3397, -4.3957, -4.24939, -4.31658, -4.71265, -4.59951, -4.55961, -4.51444
229.62, 0.0319366, -2.2038, -2.55436, -2.17496, -2.61322, -2.606, -2.9204, -1.80167, -1.79991, -2.43227, -2.48415, -2.39823, -2.21983, -2.70767, -2.33456, -3.04596, -3.57581, -3.69719, -3.77388, -4.08987, -4.10515, -4.11627, -4.76362, -4.51674, -4.73958, -4.3013, -4.27321, -4.61143, -4.47987, -4.19109, -4.31376
229.64, 0.0319366, -1.38745, -1.45478, -1.9095, -2.28181, -2.30813, -2.12658, -2.06672, -2.42856, -1.33023, -1.63149, -2.29378, -2.44739, -2.51276, -2.50897, -2.95263, -3.04999, -3.46899, -3.8621, -4.05267, -3.82861, -3.97953, -4.27978, -4.10566, -4.34935, -4.41789, -4.46697, -4.62181, -4.57346, -4.42261, -4.80788
229.66, 0.0319366, -1.77843, -1.79305, -2.6904, -2.41664, -2.25395, -3.0763, -3.22336, -2.20634, -2.50664, -2.58643, -2.59272, -2.65658, -2.69254, -3.02948, -3.11919, -3.14885, -3.43172, -3.92533, -3.81124, -3.96682, -4.32411, -4.32412, -4.01928, -3.99648, -4.18425, -4.38361, -4.40998, -4.54843, -4.44229, -4.92299
