# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29
208.04, 0.0319366, -1.76697, -1.39427, -1.28848, -1.42196, -0.912549, -0.649962, -1.42189, -1.61107, -1.98561, -2.29684, -0.792356, -1.25743, -1.71439, -2.34953, -2.29683, -2.34401, -1.91418, -1.90376, -1.51014, -0.749802, -1.60465, -1.58269, -1.37549, -1.10495, -1.09589, -1.41609, -2.0033, -1.90779, -1.46842, -1.69127
208.06, 0.0319366, -1.65736, -1.39054, -2.4557, -1.78165, -0.82471, -1.11385, -1.30955, -1.22393, -1.56159, -1.3043, -1.64836, -1.79393, -1.7998, -1.68005, -1.85728, -1.93894, -1.78342, -1.92314, -1.55612, -1.08894, -1.43596, -1.49309, -1.22073, -0.968079, -0.672362, -1.28304, -1.86535, -1.80601, -1.38204, -1.69614
208.08, 0.0319366, -2.1743, -1.58212, -2.12554, -0.70574, -0.2104, -0.741954, -1.2735, -1.90941, -1.18529, -1.29053, -1.90272, -1.94329, -1.665, -1.6206, -1.89535, -2.2049, -1.79369, -1.33009, -1.6457, -1.04932, -1.27294, -1.16998, -0.891953, -0.664421, -0.750864, -1.50433, -2.20798, -1.65625, -1.45242, -1.89194
208.1, 0.0319366, -2.33459, -1.94697, -2.04646, -1.06795, -0.536914, -0.449479, -0.678594, -1.38687, -0.862323, -1.14786, -1.71979, -1.3822, -1.21829, -1.55217, -1.93395, -1.79377, -1.34864, -1.75973, -1.56674, -1.37953, -1.67662, -1.42976, -0.956014, -0.68501, -0.812258, -1.52688, -2.03435, -1.91613, -1.68584, -1.72459
208.12, 0.0319366, -1.08704, -1.02651, -1.34767, -0.76729, -1.38113, -1.72487, -0.745064, -1.91448, -1.45928, -1.23036, -1.60881, -1.48566, -1.80824, -1.66945, -2.11087, -1.65951, -1.28952, -1.91897, -1.83034, -1.36309, -1.17742, -1.33332, -1.15716, -0.668068, -0.75929, -1.50999, -1.75848, -1.8015, -1.64199, -1.76246
208.14, 0.0319366, -1.47027, -1.88928, -1.48272, -1.58104, -0.982982, -0.646171, -0.813534, -1.74217, -1.47721, -1.63209, -1.98356, -1.65625, -1.28451, -1.43839, -2.08462, -1.7852, -1.37463, -1.24528, -1.57421, -1.24218, -1.14837, -1.48007, -1.08603, -0.772802, -0.74827, -1.51384, -1.13646, -1.21171, -1.4848, -1.76177
208.16, 0.0319366, -1.3355, -1.8237, -1.44584, -1.28865, -0.923391, 0.234258, -1.18512, -1.14566, -1.45201, -1.95953, -1.55246, -1.68441, -1.39055, -1.50923, -1.86821, -1.81489, -1.72433, -2.11157, -1.29103, -1.25253, -0.885459, -1.32335, -1.23525, -0.611265, -0.661421, -1.51988, -2.04226, -1.80563, -1.3873, -1.15967
208.18, 0.0319519, -1.82661, -1.47623, -1.41879, -1.87226, -0.69899, -0.185078, -1.37306, -2.06503, -1.9076, -2.22433, -2.68867, -2.26917, -1.72956, -0.937714, -0.582109, -2.18482, -1.17068, -1.38711, -1.63228, -1.13876, -1.07379, -1.29105, -1.29629, -0.769999, -1.24856, -1.75421, -1.64043, -1.73601, -1.58079, -1.78637
208.2, 0.0319366, -1.88731, -1.57773, -1.45945, -1.26768, -1.05487, -1.84869, -0.617491, -0.620019, -1.44387, -1.19086, -1.73835, -2.01327, -1.50508, -1.22838, -1.24488, -1.6491, -1.63036, -1.58448, -1.30602, -1.05004, -1.21517, -1.3119, -1.20497, -0.780698, -1.07198, -1.70361, -1.99778, -1.89966, -1.80003, -1.84993
208.22, 0.0319366, -1.77716, -0.854363, -1.12216, -2.01166, -1.02578, -0.881288, -0.37959, -0.756908, -1.55419, -1.31633, -1.29601, -1.27638, -1.37122, -1.67669, -1.3296, -1.63216, -1.65991, -1.15254, -1.42085, -1.09939, -1.04871, -1.38004, -1.40423, -1.37985, -1.33411, -1.77896, -2.04546, -1.78303, -1.92669, -1.82775
208.24, 0.0319366, -2.3948, -0.920637, -0.948132, -1.03018, -0.256478, -1.19226, 0.0185112, -0.91833, -2.02771, -1.3652, -1.62684, -1.98947, -1.67029, -1.68094, -1.14604, -1.50532, -1.02259, -1.50605, -2.09242, -1.23017, -1.56742, -1.5124, -1.14655, -1.39794, -1.49678, -1.53587, -1.89015, -1.95779, -1.96658, -2.05206
208.26, 0.0319366, -2.68675, -1.50221, -0.97415, -1.18447, 0.459998, -0.0475808, -0.0136742, -1.23334, -1.42365, -1.38821, -1.47162, -0.593976, -0.398858, -1.30081, -1.48131, -1.68542, -1.38628, -1.51096, -1.49987, -1.30569, -1.26982, -1.22423, -1.23994, -1.09259, -1.45306, -1.25498, -1.88819, -1.70303, -1.77047, -1.60794
208.28, 0.0319366, -2.41846, -1.83512, -0.925045, -1.41251, 0.0483497, -0.571379, -0.630335, -0.730297, -1.19334, -1.2306, -1.11855, -0.427434, -0.515659, -0.671119, -1.17088, -1.37712, -0.884977, -0.795544, -1.45879, -1.28829, -1.85403, -1.48027, -1.13301, -0.807416, -1.37438, -1.44783, -1.94962, -2.00548, -1.4799, -1.6222
208.3, 0.0319366, -1.3763, -1.68775, -1.01806, -0.810512, -0.00770105, -0.19402, -0.445368, -0.564833, -0.41215, -0.838786, -0.334554, -0.251062, -0.70426, -0.980976, -1.2454, -0.897777, -1.12073, -1.30953, -1.12554, -0.890247, -1.12124, -1.44448, -0.671604, -0.457932, -1.64951, -1.53802, -1.92384, -2.01005, -1.71373, -1.69382
208.32, 0.0319366, -1.42905, -1.78409, -1.40844, -0.882867, -0.0992347, -0.446157, -0.35748, -0.35295, 0.0478764, -0.399368, -0.119467, 0.238834, -0.198679, -0.982987, -1.44519, -1.36767, -0.965654, -0.758982, -1.44894, -0.835887, -0.999712, -0.856304, -0.724618, -1.16856, -1.77693, -1.65789, -1.98469, -1.32445, -1.70819, -1.77231
208.34, 0.0319366, -1.30422, -1.16291, -0.568403, -1.04999, -0.343195, -0.478077, 0.118559, 0.236044, 0.243872, -0.246455, -0.203589, 0.352067, 0.140345, -0.795941, -1.08459, -1.22836, -1.51621, -1.00225, -1.81535, -0.849156, -1.2331, -1.41173, -1.01384, -0.981538, -1.23335, -1.41266, -1.70855, -1.66835, -1.50856, -1.83811
208.36, 0.0319366, -2.32049, -1.27868, -0.55474, -1.68077, -0.354432, -1.38473, 0.523507, 0.0216566, 0.39453, -0.367813, -0.584589, 0.323125, -0.10974, -0.614764, -1.21161, -0.831967, -1.27631, -1.19534, -1.204, -1.13968, -1.11919, -1.62813, -1.16202, -1.07182, -1.43693, -1.64537, -1.85271, -1.90946, -1.75038, -1.75275
208.38, 0.0319366, -1.67311, -1.08727, -0.924229, -0.59798, 0.414659, -0.363992, 0.522481, -0.483373, -0.672703, -0.582654, -0.501987, -0.141532, 0.509352, -0.684044, -1.39742, -1.4406, -1.50424, -1.52786, -1.80063, -1.27847, -1.37316, -1.41569, -0.624908, -1.1365, -1.23928, -1.57524, -1.97457, -2.28902, -1.73159, -1.78468
208.4, 0.0319366, -2.04507, -0.879303, -1.27765, -0.531673, -0.100853, 0.652498, 0.23414, -0.737927, -1.2201, -1.0895, -0.558483, 0.0826467, -0.0958061, -0.672879, -1.15059, -1.2248, -1.41423, -1.26003, -1.7504, -1.70226, -1.7417, -1.27002, -0.925878, -1.20017, -1.73477, -1.54669, -1.92524, -1.97952, -1.91774, -1.96858
208.42, 0.0319366, -1.39744, -0.880201, -0.619668, -0.858746, -0.640308, -0.600954, -1.87605, -2.07196, -1.82363, -2.18543, -1.5687, -1.03234, -1.54983, -1.55505, -1.88867, -1.74721, -1.77772, -1.93906, -2.26566, -1.65314, -1.48585, -1.70158, -1.35633, -1.49296, -1.34397, -2.02788, -2.15861, -1.76028, -1.99884, -1.85911
208.44, 0.0319366, -2.7888, -1.24503, -0.696399, -0.102122, -0.194548, -0.632771, -1.35974, -0.00274038, -1.04602, -1.23343, -1.39297, -0.562677, -0.608571, -1.36201, -1.70306, -1.66996, -1.81189, -1.65145, -1.72407, -1.615, -1.36531, -1.33077, -0.793772, -1.30961, -1.80167, -2.04234, -2.44231, -1.91998, -1.75059, -1.94241
208.46, 0.0319366, -1.34441, -1.22777, -0.713219, -0.51769, 0.263303, -0.41045, -0.743489, 0.430391, -1.22055, -1.13083, -1.44001, -0.671846, -1.41537, -1.33334, -1.35612, -1.04929, -1.2017, -2.04025, -1.64361, -1.55703, -1.30749, -1.22702, -1.09698, -0.898209, -1.71247, -2.14451, -2.23864, -1.69924, -1.82513, -2.30257
208.48, 0.0319366, -1.2889, -1.48249, -1.33424, -0.487657, 0.14964, -0.883844, -1.24333, 0.131655, -1.79803, -1.08735, -1.26693, -1.62514, -1.6521, -1.39978, -1.25597, -0.770342, -1.26928, -1.79104, -1.41219, -1.57057, -1.44326, -1.08584, -0.552739, -0.902547, -1.49434, -2.05823, -2.05424, -1.62484, -1.56671, -2.02997
208.5, 0.0319366, -1.72908, -1.82773, -2.67095, -0.82601, -0.231061, -1.4242, -1.22798, -0.0277418, -1.50626, -1.62392, -2.39833, -1.80924, -1.95021, -1.2266, -1.10926, -0.783377, -1.41436, -1.89207, -1.72548, -1.19399, -1.12583, -1.33557, -1.27992, -0.881055, -1.63031, -2.1471, -2.29995, -1.76704, -1.61688, -2.13201
208.52, 0.0319366, -1.51019, -1.76326, -2.32627, -0.506229, -0.548849, -1.67712, -1.14248, 0.0723312, -1.7063, -1.31671, -2.1151, -2.00987, -2.14546, -1.31654, -1.29321, -1.21406, -1.28932, -1.67206, -1.56199, -1.3323, -1.18142, -1.47842, -1.43988, -1.10936, -2.11968, -1.95836, -1.98984, -2.00747, -1.5885, -1.98665
208.54, 0.0319366, -1.38884, -0.962574, -1.97544, -0.877841, -0.632379, -2.12204, -1.25003, 0.334589, -1.37094, -1.67853, -2.16254, -1.9255, -2.00532, -1.70643, -1.75682, -1.14064, -1.44838, -1.77145, -2.17181, -1.75737, -1.16241, -1.44289, -1.75461, -1.49864, -1.76155, -2.48895, -1.93179, -1.6502, -1.76061, -2.01077
208.56, 0.0319366, -1.85689, -1.5673, -2.11278, -0.909001, -0.271122, -1.74249, -1.54768, -0.484279, -1.13756, -1.19391, -1.78552, -1.29968, -1.47467, -1.93835, -2.07564, -2.146, -1.9821, -2.20553, -2.54705, -1.91157, -1.45587, -1.91661, -1.64387, -1.46116, -1.78077, -2.0228, -1.61798, -1.71663, -1.82694, -1.71549
208.58, 0.0319366, -1.76605, -1.39436, -2.27335, -0.560767, 0.303889, -0.802892, -0.954741, -1.0565, -1.51833, -1.07495, -2.01232, -1.18559, -1.54891, -2.09369, -2.42308, -1.96943, -1.9303, -2.11089, -1.99265, -1.7176, -1.65336, -1.77348, -1.37367, -1.54343, -1.67075, -1.68299, -1.86693, -1.85875, -1.58936, -1.58186
208.6, 0.0319366, -2.04795, -1.59888, -1.75468, -1.64379, -0.978337, -1.30478, -1.56628, -0.597237, -0.903802, -1.4841, -2.19895, -0.854712, -1.38603, -2.5711, -2.99911, -1.80715, -1.59376, -1.51357, -1.87649, -1.99281, -1.43886, -1.62735, -1.37971, -1.51271, -2.14362, -2.36946, -1.65609, -1.74669, -1.6221, -1.52797
208.62, 0.0319366, -1.95769, -2.2685, -1.81925, -1.65683, -0.911943, -1.55188, -2.48895, -0.647747, -1.0503, -1.87317, -1.59752, -2.08867, -1.66354, -1.76123, -1.86108, -0.642641, -1.67947, -1.62169, -1.77882, -1.50217, -1.57572, -1.9028, -1.53962, -1.31293, -1.41477, -1.33958, -1.39162, -1.7483, -1.83491, -1.73006
208.64, 0.0319366, -1.88529, -2.58434, -2.35921, -1.95807, -1.33079, -1.73981, -2.27715, -1.79068, -2.1323, -1.25939, -1.65983, -1.93148, -1.84003, -1.02106, -1.32332, -1.13019, -1.62252, -2.17479, -2.52649, -1.62889, -1.74623, -2.06901, -1.65312, -1.36544, -1.91688, -1.98678, -2.03618, -1.91461, -1.84169, -1.93388
208.66, 0.0319366, -1.76124, -2.00937, -2.53051, -1.77282, -1.27518, -1.11127, -1.62661, -1.44748, -0.846115, 0.0106597, -1.24011, -1.76018, -1.95026, -1.31457, -1.33042, -1.35565, -1.69942, -2.50895, -2.41415, -1.94903, -1.6389, -1.52743, -1.47892, -1.43515, -1.43531, -1.89223, -1.91405, -1.93661, -1.82724, -1.73122
208.68, 0.0319519, -2.36562, -2.39479, -2.06412, -2.8911, -1.11556, -0.808557, -1.49174, -2.53003, -1.60125, -1.73828, -1.97898, -1.7561, -1.50247, -1.17146, -0.767538, -2.15911, -2.06577, -1.81744, -2.94067, -2.1885, -1.94167, -1.89003, -1.63583, -1.1041, -1.6074, -2.17881, -2.02083, -1.73699, -1.68379, -1.87512
208.7, 0.0319366, -2.5747, -2.37891, -1.80693, -2.16592, -2.40834, -2.10157, -1.35089, -2.49038, -2.10907, -1.90173, -2.1911, -1.94601, -2.07171, -1.51902, -1.50791, -1.57288, -2.47944, -2.15062, -2.68277, -2.18007, -1.97069, -1.76529, -1.25181, -1.24137, -1.85145, -2.34749, -1.90436, -1.88393, -1.94217, -1.92508
208.72, 0.0319366, -1.6073, -1.61785, -2.22283, -2.88135, -1.92971, -2.14397, -2.10519, -1.71025, -1.70211, -2.57763, -2.36836, -2.24927, -2.45761, -1.84506, -0.889282, -1.54328, -2.16132, -2.21171, -2.64967, -2.40878, -2.16825, -1.64963, -1.56905, -1.16973, -1.49152, -1.83902, -1.84983, -1.94699, -2.09629, -1.65238
208.74, 0.0319366, -2.55359, -2.36955, -2.18893, -1.96836, -2.22103, -2.04411, -2.29661, -1.67105, -2.04286, -2.53465, -2.37749, -1.70249, -2.42521, -2.02952, -1.7587, -1.2218, -1.5756, -2.49541, -2.49963, -2.24938, -2.17102, -1.74399, -1.57836, -1.05886, -1.82572, -2.11758, -1.87104, -1.56844, -2.02656, -2.11114
208.76, 0.0319366, -2.31743, -2.69594, -2.22188, -2.00186, -1.47355, -1.56039, -2.06849, -0.918331, -1.59837, -2.02089, -2.8266, -2.49906, -2.4075, -2.02941, -1.37079, -1.17706, -1.00848, -1.94091, -2.46043, -2.39518, -2.20695, -2.00476, -1.38601, -1.16225, -2.02731, -2.11026, -1.89361, -1.54079, -2.03003, -1.90432
208.78, 0.0319366, -1.97314, -1.5628, -2.53077, -2.56147, -1.13748, -0.917699, -1.29865, -0.681872, -1.66484, -1.96283, -2.37588, -2.22869, -2.19808, -1.53121, -1.13577, -1.09015, -1.37493, -1.94747, -2.00198, -1.79972, -1.77622, -1.70088, -1.59946, -1.46223, -2.19106, -2.46144, -1.9991, -1.85499, -1.82473, -2.23602
208.8, 0.0319366, -2.0115, -2.53313, -2.77421, -2.31846, -0.866699, -0.608993, -1.31447, -1.43273, -1.38158, -2.21134, -2.14965, -2.25119, -2.16995, -1.60115, -1.7023, -1.8182, -1.86699, -1.83974, -2.36009, -2.35227, -1.99236, -1.80683, -1.58318, -1.49373, -2.23986, -2.16054, -2.06953, -2.08892, -2.49939, -2.0659
208.82, 0.0319366, -1.20681, -1.52748, -2.87053, -2.32817, -1.10819, -0.279241, -1.00552, -1.38933, -1.09501, -2.34299, -2.23688, -1.74006, -1.69321, -1.62071, -2.4529, -2.28698, -2.11381, -2.08838, -2.33957, -2.35933, -2.32719, -1.95785, -1.17086, -1.04203, -1.96371, -1.92058, -2.19993, -2.08653, -2.36219, -1.99042
208.84, 0.0319366, -1.66421, -1.58785, -1.94253, -1.54678, -1.24518, -0.48096, -1.85213, -1.09206, -1.65746, -2.48887, -1.84678, -1.92949, -2.06075, -1.98795, -1.91883, -2.38015, -2.63556, -2.23402, -2.14952, -2.22799, -2.17431, -1.79652, -1.28182, -1.07162, -1.88496, -2.29602, -2.40655, -2.30832, -2.56502, -2.47733
208.86, 0.0319366, -1.88175, -1.67799, -1.96626, -1.82274, -0.426732, -0.539087, -1.86129, -2.02787, -1.11458, -1.58083, -2.43494, -1.44814, -1.89226, -2.30835, -2.65795, -2.16214, -1.91753, -1.8472, -2.09997, -1.77115, -2.22784, -2.24078, -1.94418, -1.38077, -2.14936, -2.10469, -2.28324, -2.23675, -2.21812, -2.25212
208.88, 0.0319366, -2.8407, -0.995408, -1.99588, -2.4312, -1.04561, -0.697525, -2.24336, -1.28787, -1.35783, -1.91519, -2.25705, -1.9505, -2.07837, -2.22363, -1.71141, -2.03408, -1.76093, -1.70257, -1.69114, -2.19838, -2.08258, -2.26662, -1.56355, -1.67916, -2.09759, -2.07816, -2.26678, -2.07079, -2.39952, -2.1752
208.9, 0.0319366, -1.56406, -0.909978, -1.54674, -2.00526, -1.61468, -1.37311, -1.4968, -1.15561, -2.15919, -1.96156, -1.45156, -0.865965, -1.68996, -0.994913, -1.46931, -2.09443, -2.12086, -2.23254, -2.46804, -2.31862, -2.36953, -2.28235, -1.49813, -1.19281, -2.03661, -2.09562, -2.7223, -2.38372, -2.38999, -2.25484
208.92, 0.0319366, -1.31716, -0.642883, -2.36456, -1.64326, -1.18674, -1.05706, -0.768035, -1.27147, -0.679452, -0.726503, -1.83112, -1.51733, -1.67122, -2.15208, -1.98985, -2.21156, -1.95538, -2.00427, -2.44779, -2.33866, -1.91908, -1.91241, -1.43899, -1.47516, -1.8072, -1.81363, -1.95155, -1.97648, -2.41206, -2.11776
208.94, 0.0319366, -1.92011, -0.795741, -1.64221, -1.70334, -1.09337, -2.22776, -0.870923, -0.737049, -1.34391, -0.857525, -1.45759, -1.76179, -2.1735, -2.2695, -2.39594, -2.82125, -2.23945, -2.27976, -2.11278, -1.93649, -2.18667, -2.05863, -1.52891, -1.16896, -1.87945, -2.16824, -2.19081, -2.08435, -2.30162, -2.35918
208.96, 0.0319366, -2.21704, -1.96425, -2.60778, -0.916312, -0.339272, -1.79639, -1.02571, -0.695213, -1.00876, -0.359295, -0.907621, -1.53633, -1.36694, -1.63783, -2.12605, -2.28431, -1.99966, -1.80882, -2.57035, -2.39786, -1.9624, -1.73104, -1.17776, -1.29992, -1.81172, -2.47801, -2.82261, -2.51825, -2.30212, -2.48823
208.98, 0.0319366, -1.26277, -1.78629, -2.09596, -1.30432, -0.229532, -1.20056, -0.981083, -0.640571, -1.3864, -0.430207, -0.552303, -0.905833, -2.0463, -2.03456, -1.98132, -2.12568, -2.08628, -1.89234, -2.43683, -1.81062, -1.86613, -1.581, -1.17084, -1.49394, -1.72563, -2.23922, -2.6648, -2.15464, -1.88812, -2.21192
209, 0.0319366, -0.878074, -1.06263, -2.37782, -1.0077, -0.106588, -0.616628, -1.98265, -0.953011, -1.59101, -1.32152, -0.510212, -0.518733, -1.80461, -1.5286, -1.79799, -1.68044, -1.89005, -2.16445, -2.4945, -2.02845, -2.13139, -1.88706, -1.36953, -1.26569, -1.97401, -2.65755, -2.871, -2.73709, -2.89905, -2.5032
209.02, 0.0319366, -1.52719, -1.69755, -2.14753, -1.75405, 0.0229646, -0.371761, -1.81985, -1.28955, -1.67227, -1.67421, -1.20839, -0.296321, -1.13649, -1.4108, -2.0933, -1.54734, -1.37918, -1.83709, -2.58509, -1.99657, -1.90135, -1.9342, -0.794813, -0.931611, -1.73037, -2.67491, -2.98025, -2.63799, -2.41805, -2.39029
209.04, 0.0319366, -1.05157, -1.29544, -2.53974, -1.20106, -0.70379, -0.845721, -0.368538, -0.548295, -1.47637, -0.952904, -1.62853, -0.577332, -1.69913, -2.25155, -1.89548, -2.19682, -2.09954, -2.20042, -2.57356, -1.7219, -2.04535, -1.4751, -0.860038, -0.729267, -1.82655, -2.45695, -2.88988, -2.798, -2.47878, -2.51437
209.06, 0.0319366, -1.79616, -0.967336, -1.70996, -1.58132, -0.46894, -0.0440137, 0.116838, -0.530555, -0.975012, -0.63268, -1.12578, -1.38343, -2.08177, -1.81972, -1.57107, -2.37189, -1.4692, -2.1486, -2.49722, -2.42548, -2.06947, -1.15822, -1.0718, -1.15158, -1.52123, -2.49591, -2.5744, -2.61498, -2.71851, -2.1779
209.08, 0.0319366, -1.73091, -1.18166, -1.82787, -2.25631, -0.85792, 0.136939, -0.760625, -1.7799, -2.10405, -1.38845, -1.4006, -1.19589, -1.53127, -1.06742, -0.890273, -1.89872, -1.536, -2.06352, -2.06004, -1.98732, -2.02054, -1.94549, -1.6208, -0.816161, -1.19277, -2.21871, -2.78882, -2.27404, -2.43108, -2.39976
209.1, 0.0319366, -1.47498, -1.76338, -2.47156, -1.71627, -0.600757, -0.550235, -1.48331, -1.47571, -1.43503, -1.06437, -1.4086, -1.58007, -1.37806, -1.05578, -1.67053, -1.95484, -1.66725, -1.90618, -1.9035, -1.82594, -1.6596, -1.62521, -1.25945, -1.44382, -1.82456, -1.95064, -2.84042, -2.33569, -2.23449, -2.28753
209.12, 0.0319366, -2.57714, -1.22938, -1.74633, -1.30982, -1.07771, -0.425685, -1.2021, -1.69171, -0.783633, -2.02084, -2.20255, -1.61327, -1.46582, -1.11323, -2.11895, -2.2863, -1.27828, -1.43284, -1.63418, -1.06738, -1.50915, -1.78938, -1.29828, -0.871405, -1.46674, -2.03355, -2.41634, -2.2139, -2.45102, -2.38853
209.14, 0.0319366, -1.71785, -0.878394, -1.61456, -1.69352, -0.388754, -0.502873, -0.91384, -1.0445, -0.565826, -1.20562, -1.88602, -2.07283, -2.13185, -1.52066, -0.949126, -1.93198, -1.81013, -1.8119, -0.893068, -1.49361, -1.92131, -0.932582, -1.37545, -0.945309, -1.44592, -1.87259, -2.36902, -2.65526, -2.28683, -2.21043
209.16, 0.0319366, -1.72597, -1.20373, -1.20438, -1.5784, -0.0283536, -0.429199, -1.31043, -0.726659, -0.755171, -1.10734, -1.83124, -1.71329, -1.87485, -1.06521, -0.968248, -2.04548, -1.34298, -1.284, -0.698164, -1.00583, -1.169, -0.941322, -1.18614, -0.79846, -1.11092, -1.97047, -2.46612, -2.58909, -2.11517, -2.2404
209.18, 0.0319519, -1.36586, -1.87696, -2.00448, -2.07567, 0.0798145, -0.491626, -1.74699, -1.96135, -1.50315, -0.978711, -2.1406, -1.51459, -1.5356, -1.53111, -1.54304, -1.77507, -1.47759, -1.0211, -1.02496, -0.982496, -1.59792, -1.28683, -0.942497, -1.24717, -1.33382, -2.10974, -2.27743, -2.11411, -2.16463, -2.28401
209.2, 0.0319366, -2.23943, -1.75279, -1.59918, -2.01885, -0.945117, -0.615665, -2.20439, -2.72366, -1.91586, -1.75973, -2.99956, -2.02885, -2.05879, -2.83596, -2.08101, -0.676256, -0.914896, -1.2245, -1.70076, -1.10797, -1.91892, -1.74537, -1.73208, -1.23607, -1.44006, -2.45388, -2.8989, -2.73582, -1.99836, -2.57268
209.22, 0.0319366, -1.42344, -1.87538, -1.8484, -1.83007, -0.749117, -0.185009, -1.53933, -2.16475, -1.61191, -1.50192, -2.13475, -2.20374, -1.9097, -2.20042, -1.66717, -1.50896, -0.992138, -1.56092, -1.37587, -1.76025, -1.89715, -1.58948, -1.45819, -0.984143, -1.74485, -2.38657, -2.90971, -2.67098, -2.36731, -2.60128
209.24, 0.0319366, -1.00403, -1.39241, -1.83216, -1.87005, -1.80087, -2.04582, -2.13954, -2.02845, -2.13126, -1.90929, -2.04924, -1.63844, -2.13709, -2.17353, -1.95134, -1.70723, -0.54961, -1.58309, -1.54796, -1.61057, -1.81638, -1.68107, -1.53283, -1.58438, -1.88425, -2.52839, -2.92438, -2.22449, -2.44632, -2.60538
209.26, 0.0319366, -1.83526, -1.14301, -1.83016, -2.25868, -1.17305, -1.44724, -2.15705, -2.54574, -2.25034, -1.90266, -2.50704, -2.11813, -2.01376, -2.27537, -2.27221, -1.75466, -0.993341, -1.46207, -1.71477, -2.06258, -2.09461, -2.03382, -1.5668, -1.1206, -1.41501, -2.18362, -2.63196, -2.9569, -2.38111, -2.70612
209.28, 0.0319366, -2.11705, -1.40344, -2.27852, -2.3678, -1.76516, -1.82777, -2.61525, -2.58355, -2.05078, -1.70126, -2.18714, -1.71367, -1.48835, -1.70329, -1.94744, -1.64379, -0.810616, -1.43854, -1.73328, -1.89595, -1.9757, -1.94094, -1.12252, -0.99362, -1.26522, -1.85697, -2.51139, -2.78998, -2.23667, -2.49092
209.3, 0.0319366, -1.22083, -1.90112, -2.48568, -2.13985, -1.30968, -1.93719, -2.20854, -2.32497, -2.25581, -1.70548, -1.48506, -1.49693, -1.6787, -2.15395, -1.91657, -1.55315, -1.79938, -1.97698, -2.23773, -2.12253, -1.74288, -1.7373, -1.03015, -1.17976, -1.7232, -1.90592, -2.15, -2.08643, -1.752, -1.5109
209.32, 0.0319366, -1.62413, -1.12188, -1.35927, -2.62549, -1.41422, -1.9129, -2.29841, -2.32503, -2.05097, -2.35118, -1.24689, -1.70888, -1.39756, -1.49928, -1.90466, -1.89315, -1.40015, -2.39836, -2.95338, -1.92778, -2.10644, -1.96102, -1.188, -1.15377, -1.20117, -1.94971, -2.21422, -2.2363, -1.9353, -1.62489
209.34, 0.0319366, -1.39926, -3.11542, -1.91972, -1.3545, -1.56322, -2.40726, -2.08618, -1.87243, -2.3536, -1.77865, -1.50855, -0.995648, -1.24006, -2.04053, -1.65204, -1.80561, -1.5663, -2.0698, -2.17881, -2.67986, -2.57545, -2.12495, -1.59235, -1.3037, -1.24818, -1.83872, -2.31297, -2.05413, -1.53096, -1.52513
209.36, 0.0319366, -1.77525, -1.37746, -1.54022, -1.04807, -0.61729, -1.6622, -1.53137, -0.767428, -1.26169, -1.68716, -1.32905, -1.3126, -1.19462, -1.09085, -1.79243, -1.91107, -2.05213, -2.19293, -2.29902, -2.07422, -2.16867, -1.72215, -1.55097, -0.873837, -1.24909, -1.81152, -2.04319, -2.21631, -2.02878, -1.87551
209.38, 0.0319366, -1.11759, -1.42251, -1.29873, -1.38047, 0.0166158, -1.42344, -1.53311, -0.302921, -1.22243, -1.22636, -0.801905, -0.832153, -1.28288, -1.2461, -1.20452, -1.74695, -1.58443, -2.24955, -2.40944, -2.27921, -2.48277, -2.10548, -1.66066, -1.12145, -1.69249, -1.97242, -2.34025, -1.56017, -1.92565, -2.09879
209.4, 0.0319366, -1.51044, -1.29739, -0.988118, -1.3484, 0.275274, -0.794881, -0.558849, -0.558553, -1.35618, -0.771718, -0.868649, -0.946638, -0.272378, -1.47172, -2.12379, -1.33446, -1.24334, -1.6401, -2.31352, -2.09878, -2.20002, -1.8736, -1.75177, -0.760936, -1.29338, -1.82067, -2.07462, -1.66073, -2.08532, -1.92827
209.42, 0.0319366, -2.59055, -2.13637, -2.13282, -1.76749, -0.0805098, -0.731066, -1.43942, -0.168433, -0.730322, -1.31774, -0.386158, -0.94623, -1.55962, -1.57424, -2.00376, -2.09036, -1.38965, -1.36999, -2.38162, -2.25298, -2.28602, -1.82502, -1.2621, -1.58021, -1.38601, -2.048, -2.10719, -2.2452, -1.9733, -1.76341
209.44, 0.0319366, -1.94456, -1.97511, -1.97772, -2.0595, -0.153805, -0.52962, -1.77953, -0.681808, -1.11492, -0.529246, -0.407677, -1.47393, -1.09321, -2.04715, -2.22472, -1.98109, -1.30677, -1.47071, -2.13172, -2.05194, -1.75184, -2.00676, -1.36097, -1.21271, -1.66331, -2.09838, -2.17946, -2.04439, -1.84267, -1.88905
209.46, 0.0319366, -2.20136, -1.51446, -1.90368, -1.05187, 0.0865778, 0.365014, -1.50059, -1.01282, -1.24951, -1.07678, -0.349739, 0.102386, -0.763627, -1.78197, -1.88415, -1.763, -1.82222, -1.49525, -1.87276, -2.08253, -2.148, -2.00359, -1.37332, -1.48083, -1.54831, -1.96929, -2.27095, -1.89746, -1.77555, -1.60339
